System call,Windows XP (SP1),Windows XP (SP2),Windows Server 2003 (SP0),Windows Server 2003 (SP2),Windows Server 2003 (R2),Windows Server 2003 (R2 SP2),Windows Vista (SP0),Windows Vista (SP1),Windows Vista (SP2),Windows 7 (SP0),Windows 7 (SP1),Windows 8 (8.0),Windows 8 (8.1),Windows 10 (1507),Windows 10 (1511),Windows 10 (1607),Windows 10 (1703),Windows 10 (1709),Windows 10 (1803),Windows 10 (1809),Windows 10 (1903),Windows 10 (1909),Windows 10 (2004),Windows 10 (20H2),Windows 10 (21H1),Windows 10 (21H2),Windows 10 (22H2),Windows 11 and Server (Server 2022),Windows 11 and Server (11 21H2),Windows 11 and Server (11 22H2),Windows 11 and Server (11 23H2),Windows 11 and Server (Server 23H2),Windows 11 and Server (11 24H2),Windows 11 and Server (Server 2025),Windows 11 and Server (11 25H2)
NtGdiSetUMPDSandboxState,,,,,,,,,,,,0x12bc,0x12d5,0x130e,0x1312,0x1309,0x12da,0x12f4,0x130e,0x1316,0x1316,0x1316,0x131b,0x131b,0x131b,0x131b,0x131b,0x1316,0x1317,0x1318,0x1318,0x131b,0x131e,0x131f,0x131e
NtGdiSetVirtualResolution,0x10ea,0x10ea,0x10ea,0x10ea,0x10ea,0x10ea,0x10eb,0x10eb,0x10eb,0x10e6,0x10e6,0x10e6,0x10e7,0x10e8,0x10e8,0x10e7,0x10dc,0x10dc,0x10dc,0x10dc,0x10dc,0x10dc,0x10d9,0x10d9,0x10d9,0x10d9,0x10d9,0x10d9,0x10d3,0x10d3,0x10d3,0x10d3,0x10d3,0x10d3,0x10d3
NtGdiSetupPublicCFONT,0x110b,0x110b,0x110b,0x110b,0x110b,0x110b,0x110c,0x110c,0x110c,,,,,,,,,,,,,,,,,,,,,,,,,,
NtGdiSfmGetNotificationTokens,,,,,,,,,,0x126f,0x126f,,,,,,,,,,,,,,,,,,,,,,,,
NtGdiStartDoc,0x1214,0x1214,0x1214,0x1214,0x1214,0x1214,0x1263,0x1263,0x1263,0x1270,0x1270,0x12bd,0x12d6,0x130f,0x1313,0x130a,0x12db,0x12f5,0x130f,0x1317,0x1317,0x1317,0x131c,0x131c,0x131c,0x131c,0x131c,0x1317,0x1318,0x1319,0x1319,0x131c,0x131f,0x1320,0x131f
NtGdiStartPage,0x1215,0x1215,0x1215,0x1215,0x1215,0x1215,0x1264,0x1264,0x1264,0x1271,0x1271,0x12be,0x12d7,0x1310,0x1314,0x130b,0x12dc,0x12f6,0x1310,0x1318,0x1318,0x1318,0x131d,0x131d,0x131d,0x131d,0x131d,0x1318,0x1319,0x131a,0x131a,0x131d,0x1320,0x1321,0x1320
NtGdiStretchBlt,0x1030,0x1030,0x1030,0x1030,0x1030,0x1030,0x1031,0x1031,0x1031,0x1031,0x1031,0x1032,0x1033,0x1034,0x1034,0x1034,0x1034,0x1034,0x1034,0x1034,0x1034,0x1034,0x1031,0x1031,0x1031,0x1031,0x1031,0x1031,0x102c,0x102c,0x102c,0x102c,0x102c,0x102c,0x102c
NtGdiStretchDIBitsInternal,0x1082,0x1082,0x1082,0x1082,0x1082,0x1082,0x1083,0x1083,0x1083,0x1081,0x1081,0x1081,0x1082,0x1083,0x1083,0x1083,0x1081,0x1081,0x1081,0x1081,0x1081,0x1081,0x107e,0x107e,0x107e,0x107e,0x107e,0x107e,0x1079,0x1079,0x1079,0x1079,0x1079,0x1079,0x1079
NtGdiStrokeAndFillPath,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1265,0x1265,0x1265,0x1272,0x1272,0x12bf,0x12d8,0x1311,0x1315,0x130c,0x12dd,0x12f7,0x1311,0x1319,0x1319,0x1319,0x131e,0x131e,0x131e,0x131e,0x131e,0x1319,0x131a,0x131b,0x131b,0x131e,0x1321,0x1322,0x1321
NtGdiStrokePath,0x1217,0x1217,0x1217,0x1217,0x1217,0x1217,0x1266,0x1266,0x1266,0x1273,0x1273,0x12c0,0x12d9,0x1312,0x1316,0x130d,0x12de,0x12f8,0x1312,0x131a,0x131a,0x131a,0x131f,0x131f,0x131f,0x131f,0x131f,0x131a,0x131b,0x131c,0x131c,0x131f,0x1322,0x1323,0x1322
NtGdiSwapBuffers,0x1218,0x1218,0x1218,0x1218,0x1218,0x1218,0x1267,0x1267,0x1267,0x1274,0x1274,0x12c1,0x12da,0x1313,0x1317,0x130e,0x12df,0x12f9,0x1313,0x131b,0x131b,0x131b,0x1320,0x1320,0x1320,0x1320,0x1320,0x131b,0x131c,0x131d,0x131d,0x1320,0x1323,0x1324,0x1323
NtGdiTransformPoints,0x1072,0x1072,0x1072,0x1072,0x1072,0x1072,0x1073,0x1073,0x1073,0x1072,0x1072,0x1072,0x1073,0x1074,0x1074,0x1074,0x1073,0x1073,0x1073,0x1073,0x1073,0x1073,0x1070,0x1070,0x1070,0x1070,0x1070,0x1070,0x106b,0x106b,0x106b,0x106b,0x106b,0x106b,0x106b
NtGdiTransparentBlt,0x1219,0x1219,0x1219,0x1219,0x1219,0x1219,0x1268,0x1268,0x1268,0x1275,0x1275,0x12c2,0x12db,0x1314,0x1318,0x130f,0x12e0,0x12fa,0x1314,0x131c,0x131c,0x131c,0x1321,0x1321,0x1321,0x1321,0x1321,0x131c,0x131d,0x131e,0x131e,0x1321,0x1324,0x1325,0x1324
NtGdiUMPDEngFreeUserMem,0x121a,0x121a,0x121a,0x121a,0x121a,0x121a,0x1269,0x1269,0x1269,0x1276,0x1276,0x12c3,0x12dc,0x1315,0x1319,0x1310,0x12e1,0x12fb,0x1315,0x131d,0x131d,0x131d,0x1322,0x1322,0x1322,0x1322,0x1322,0x131d,0x131e,0x131f,0x131f,0x1322,0x1325,0x1326,0x1325
NtGdiUnloadPrinterDriver,0x121b,0x121b,0x121b,0x121b,0x121b,0x121b,0x126a,0x126a,0x126a,0x1277,0x1277,0x12c4,0x12dd,0x1316,0x131a,0x1311,0x12e2,0x12fc,0x1316,0x131e,0x131e,0x131e,0x1323,0x1323,0x1323,0x1323,0x1323,0x131e,0x131f,0x1320,0x1320,0x1323,0x1326,0x1327,0x1326
NtGdiUnmapMemFont,0x121c,0x121c,0x121c,0x121c,0x121c,0x121c,0x126b,0x126b,0x126b,0x1278,0x1278,0x12c5,0x12de,0x1317,0x131b,0x1312,0x12e3,0x12fd,0x1317,0x131f,0x131f,0x131f,0x1324,0x1324,0x1324,0x1324,0x1324,0x131f,0x1320,0x1321,0x1321,0x1324,0x1327,0x1328,0x1327
NtGdiUnrealizeObject,0x108f,0x108f,0x108f,0x108f,0x108f,0x108f,0x1090,0x1090,0x1090,0x108e,0x108e,0x108e,0x108f,0x1090,0x1090,0x1090,0x108e,0x108e,0x108e,0x108e,0x108e,0x108e,0x108b,0x108b,0x108b,0x108b,0x108b,0x108b,0x1086,0x1086,0x1086,0x1086,0x1086,0x1086,0x1086
NtGdiUpdateColors,0x121d,0x121d,0x121d,0x121d,0x121d,0x121d,0x126c,0x126c,0x126c,0x1279,0x1279,0x12c6,0x12df,0x1318,0x131c,0x1313,0x12e4,0x12fe,0x1318,0x1320,0x1320,0x1320,0x1325,0x1325,0x1325,0x1325,0x1325,0x1320,0x1321,0x1322,0x1322,0x1325,0x1328,0x1329,0x1328
NtGdiUpdateTransform,0x121e,0x121e,0x121e,0x121e,0x121e,0x121e,0x126d,0x126d,0x126d,0x127a,0x127a,0x12c7,0x12e0,0x1319,0x131d,0x1314,0x12e5,0x12ff,0x1319,0x1321,0x1321,0x1321,0x1326,0x1326,0x1326,0x1326,0x1326,0x1321,0x1322,0x1323,0x1323,0x1326,0x1329,0x132a,0x1329
NtGdiWaitForTextReady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1324,0x1324,0x1327,0x132a,0x132b,0x132a
NtGdiWidenPath,0x121f,0x121f,0x121f,0x121f,0x121f,0x121f,0x126e,0x126e,0x126e,0x127b,0x127b,0x12c8,0x12e1,0x131a,0x131e,0x1315,0x12e6,0x1300,0x131a,0x1322,0x1322,0x1322,0x1327,0x1327,0x1327,0x1327,0x1327,0x1322,0x1323,0x1325,0x1325,0x1328,0x132b,0x132c,0x132b
NtGdiXFORMOBJ_bApplyXform,0x1220,0x1220,0x1220,0x1220,0x1220,0x1220,0x126f,0x126f,0x126f,0x127c,0x127c,0x12c9,0x12e2,0x131b,0x131f,0x1316,0x12e7,0x1301,0x131b,0x1323,0x1323,0x1323,0x1328,0x1328,0x1328,0x1328,0x1328,0x1323,0x1324,0x1326,0x1326,0x1329,0x132c,0x132d,0x132c
NtGdiXFORMOBJ_iGetXform,0x1221,0x1221,0x1221,0x1221,0x1221,0x1221,0x1270,0x1270,0x1270,0x127d,0x127d,0x12ca,0x12e3,0x131c,0x1320,0x1317,0x12e8,0x1302,0x131c,0x1324,0x1324,0x1324,0x1329,0x1329,0x1329,0x1329,0x1329,0x1324,0x1325,0x1327,0x1327,0x132a,0x132d,0x132e,0x132d
NtGdiXLATEOBJ_cGetPalette,0x1222,0x1222,0x1222,0x1222,0x1222,0x1222,0x1271,0x1271,0x1271,0x127e,0x127e,0x12cb,0x12e4,0x131d,0x1321,0x1318,0x12e9,0x1303,0x131d,0x1325,0x1325,0x1325,0x132a,0x132a,0x132a,0x132a,0x132a,0x1325,0x1326,0x1328,0x1328,0x132b,0x132e,0x132f,0x132e
NtGdiXLATEOBJ_hGetColorTransform,0x1223,0x1223,0x1223,0x1223,0x1223,0x1223,0x1272,0x1272,0x1272,0x127f,0x127f,0x12cc,0x12e5,0x131e,0x1322,0x1319,0x12ea,0x1304,0x131e,0x1326,0x1326,0x1326,0x132b,0x132b,0x132b,0x132b,0x132b,0x1326,0x1327,0x1329,0x1329,0x132c,0x132f,0x1330,0x132f
NtGdiXLATEOBJ_iXlate,0x1224,0x1224,0x1224,0x1224,0x1224,0x1224,0x1273,0x1273,0x1273,0x1280,0x1280,0x12cd,0x12e6,0x131f,0x1323,0x131a,0x12eb,0x1305,0x131f,0x1327,0x1327,0x1327,0x132c,0x132c,0x132c,0x132c,0x132c,0x1327,0x1328,0x132a,0x132a,0x132d,0x1331,0x1332,0x1331
NtHWCursorUpdatePointer,,,,,,,,,,,,,,0x1320,0x1324,0x131b,0x12ec,0x1306,0x1320,0x1328,0x1328,0x1328,0x132d,0x132d,0x132d,0x132d,0x132d,0x1328,0x1329,0x132c,0x132c,0x132e,0x1332,0x1333,0x1332
NtInputSpaceRegionFromPoint,,,,,,,,,,,,,,,,,,,,,,,0x132e,0x132e,0x132e,0x132e,0x132e,0x1329,0x132a,0x132d,0x132d,0x1330,0x1333,0x1334,0x1333
NtIsOneCoreTransformMode,,,,,,,,,,,,,,,,,,,0x1321,0x1329,0x1329,0x1329,0x132f,0x132f,0x132f,0x132f,0x132f,0x132a,0x132c,0x132e,0x132e,0x1331,0x1334,0x1335,0x1334
NtKSTInitialize,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x132b,0x132d,0x132f,0x132f,0x1332,0x1335,0x1336,0x1335
NtKSTWait,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x132c,0x132e,0x1330,0x1330,0x1333,0x1336,0x1337,0x1336
NtMITAccessibilityTimerNotification,,,,,,,,,,,,,,,,,,,,,,,0x1330,0x1330,0x1330,0x1330,0x1330,0x132d,0x132f,0x1331,0x1331,0x1334,0x1337,0x1338,0x1337
NtMITActivateInputProcessing,,,,,,,,,,,,,,,,,0x12ed,0x1307,0x1322,0x132a,0x132a,0x132a,0x1331,0x1331,0x1331,0x1331,0x1331,0x132f,0x1330,0x1332,0x1332,0x1335,0x1338,0x1339,0x1338
NtMITBindInputTypeToMonitors,,,,,,,,,,,,,,,,,0x12ee,0x1308,0x1323,,,,,,,,,,,,,,,,
NtMITConfigureVirtualTouchpad,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1330,0x1331,0x1333,0x1333,0x1336,0x1339,0x133a,0x1339
NtMITCoreMsgKGetConnectionHandle,,,,,,,,,,,,,,,,,0x12ef,0x1309,0x1324,0x132b,,,,,,,,,,,,,,,
NtMITCoreMsgKOpenConnectionTo,,,,,,,,,,,,,,,,,0x12f0,0x130a,0x1325,0x132c,0x132b,0x132b,0x1332,0x1332,0x1332,0x1332,0x1332,0x1331,0x1332,0x1334,0x1334,0x1337,0x133a,0x133b,0x133a
NtMITCoreMsgKSend,,,,,,,,,,,,,,,,,0x12f1,0x130b,0x1326,0x132d,,,,,,,,,,,,,,,
NtMITDeactivateInputProcessing,,,,,,,,,,,,,,,,,0x12f2,0x130c,0x1327,0x132e,0x132c,0x132c,0x1333,0x1333,0x1333,0x1333,0x1333,0x1332,0x1333,0x1335,0x1335,0x1338,0x133b,0x133c,0x133b
NtMITDisableMouseIntercept,,,,,,,,,,,,,,,,,0x12f3,0x130d,0x1328,0x132f,0x132d,0x132d,0x1334,0x1334,0x1334,0x1334,0x1334,0x1333,0x1334,0x1336,0x1336,0x1339,0x133c,0x133d,0x133c
NtMITDispatchCompletion,,,,,,,,,,,,,,,,,,,0x1329,0x1330,0x132e,0x132e,0x1335,0x1335,0x1335,0x1335,0x1335,0x1334,0x1335,0x1337,0x1337,0x133a,0x133d,0x133e,0x133d
NtMITEnableMouseIntercept,,,,,,,,,,,,,,,,,0x12f4,0x130e,0x132a,0x1331,0x132f,0x132f,0x1336,0x1336,0x1336,0x1336,0x1336,0x1335,0x1336,0x1338,0x1338,0x133b,0x133e,0x133f,0x133e
NtMITGetCursorUpdateHandle,,,,,,,,,,,,,,,,,,0x130f,0x132b,0x1332,0x1330,0x1330,0x1337,0x1337,0x1337,0x1337,0x1337,0x1336,0x1337,0x1339,0x1339,0x133c,0x133f,0x1340,0x133f
NtMITInitMinuserThread,,,,,,,,,,,,,,,,,,,,,,,0x1338,0x1338,0x1338,0x1338,0x1338,0x1337,0x1338,0x133a,0x133a,0x133d,0x1340,0x1341,0x1340
NtMITMinuserSetInputTransformOffset,,,,,,,,,,,,,,,,,,,,,,,0x1339,0x1339,0x1339,0x1339,0x1339,0x1338,0x1339,0x133b,0x133b,0x133e,0x1341,0x1342,0x1341
NtMITMinuserWindowCreated,,,,,,,,,,,,,,,,,,,,,,,0x133a,0x133a,0x133a,0x133a,0x133a,,,,,,,,
NtMITMinuserWindowDestroyed,,,,,,,,,,,,,,,,,,,,,,,0x133b,0x133b,0x133b,0x133b,0x133b,0x1339,0x133a,0x133c,0x133c,0x133f,0x1342,0x1343,0x1342
NtMITPostMouseInputMessage,,,,,,,,,,,,,,,,,,,,,,,0x133c,0x133c,0x133c,0x133c,0x133c,0x133a,0x133b,0x133d,0x133d,0x1340,0x1343,0x1344,0x1343
NtMITPostThreadEventMessage,,,,,,,,,,,,,,,,,,,,,,,0x133d,0x133d,0x133d,0x133d,0x133d,0x133b,0x133c,0x133e,0x133e,0x1341,0x1344,0x1345,0x1344
NtMITPostWindowEventMessage,,,,,,,,,,,,,,,,,,,,,,,0x133e,0x133e,0x133e,0x133e,0x133e,0x133c,0x133d,0x133f,0x133f,0x1342,0x1345,0x1346,0x1345
NtMITPrepareReceiveInputMessage,,,,,,,,,,,,,,,,,,,,,,,0x133f,0x133f,0x133f,0x133f,0x133f,0x133d,0x133e,0x1340,0x1340,0x1343,0x1346,0x1347,0x1346
NtMITPrepareSendInputMessage,,,,,,,,,,,,,,,,,,,,,,,0x1340,0x1340,0x1340,0x1340,0x1340,0x133e,0x133f,0x1341,0x1341,0x1344,0x1347,0x1348,0x1347
NtMITProcessDelegateCapturedPointers,,,,,,,,,,,,,,,,,,,,,,,0x1341,0x1341,0x1341,0x1341,0x1341,0x133f,0x1340,0x1342,0x1342,0x1345,0x1348,0x1349,0x1348
NtMITSetForegroundRoutingInfo,,,,,,,,,,,,,,,,,,,,,,,0x1342,0x1342,0x1342,0x1342,0x1342,,,,,,,,
NtMITSetInputCallbacks,,,,,,,,,,,,,,,,,0x12f5,0x1310,0x132c,0x1333,0x1331,0x1331,0x1343,0x1343,0x1343,0x1343,0x1343,0x1340,0x1341,0x1343,0x1343,0x1346,0x1349,0x134a,0x1349
NtMITSetInputDelegationMode,,,,,,,,,,,,,,,,,,,0x132d,0x1334,0x1332,0x1332,0x1344,0x1344,0x1344,0x1344,0x1344,0x1341,0x1342,0x1344,0x1344,0x1347,0x134a,0x134b,0x134a
NtMITSetInputObservationState,,,,,,,,,,,,,,,,,,,,,,,0x1345,0x1345,0x1345,0x1345,0x1345,0x1342,0x1343,0x1345,0x1345,0x1348,0x134b,0x134c,0x134b
NtMITSetInputSuppressionState,,,,,,,,,,,,,,,,,,,,,0x1333,0x1333,,,,,,,,,,,,,
NtMITSetKeyboardInputRoutingPolicy,,,,,,,,,,,,,,,,,,,,,0x1334,0x1334,0x1346,0x1346,0x1346,0x1346,0x1346,0x1343,0x1344,0x1346,0x1346,0x1349,0x134c,0x134d,0x134c
NtMITSetKeyboardOverriderState,,,,,,,,,,,,,,,,,,,,,0x1335,0x1335,0x1347,0x1347,0x1347,0x1347,0x1347,0x1344,0x1345,0x1347,0x1347,0x134a,0x134d,0x134e,0x134d
NtMITSetLastInputRecipient,,,,,,,,,,,,,,,,,,,0x132e,0x1335,0x1336,0x1336,0x1348,0x1348,0x1348,0x1348,0x1348,0x1345,0x1346,0x1348,0x1348,0x134b,0x134e,0x134f,0x134e
NtMITSynthesizeKeyboardInput,,,,,,,,,,,,,,,,,,,,,0x1337,0x1337,0x1349,0x1349,0x1349,0x1349,0x1349,0x1346,0x1347,0x1349,0x1349,0x134c,0x134f,0x1350,0x134f
NtMITSynthesizeMouseInput,,,,,,,,,,,,,,,,,0x12f6,0x1311,0x132f,0x1336,0x1338,0x1338,0x134a,0x134a,0x134a,0x134a,0x134a,0x1347,0x1348,0x134a,0x134a,0x134d,0x1350,0x1351,0x1350
NtMITSynthesizeMouseWheel,,,,,,,,,,,,,,,,,0x12f7,0x1312,0x1330,0x1337,,,,,,,,,,,,,,,
NtMITSynthesizeTouchInput,,,,,,,,,,,,,,,,,0x12f8,0x1313,0x1331,0x1338,0x1339,0x1339,0x134b,0x134b,0x134b,0x134b,0x134b,0x1348,0x1349,0x134b,0x134b,0x134e,0x1351,0x1352,0x1351
NtMITUninitMinuserThread,,,,,,,,,,,,,,,,,,,,,,,0x134c,0x134c,0x134c,0x134c,0x134c,0x1349,0x134a,0x134c,0x134c,0x134f,0x1352,0x1353,0x1352
NtMITUpdateInputGlobals,,,,,,,,,,,,,,,,,0x12f9,0x1314,0x1332,0x1339,0x133a,0x133a,0x134d,0x134d,0x134d,0x134d,0x134d,0x134a,0x134b,0x134d,0x134d,0x1350,0x1353,0x1354,0x1353
NtMITWaitForMultipleObjectsEx,,,,,,,,,,,,,,,,,0x12fa,0x1315,0x1333,0x133a,,,,,,,,,,,,,,,
NtMapVisualRelativePoints,,,,,,,,,,,,,,,,,,,0x1334,0x133b,0x133b,0x133b,0x134e,0x134e,0x134e,0x134e,0x134e,0x134b,0x134c,0x134e,0x134e,0x1351,0x1354,0x1355,0x1354
NtMinGetInputTransform,,,,,,,,,,,,,,,,,,,,,,,0x134f,0x134f,0x134f,0x134f,0x134f,0x134c,0x134d,0x134f,0x134f,0x1352,0x1355,0x1356,0x1355
NtMinInteropCoreMessagingWithInput,,,,,,,,,,,,,,,,,,,,,,,0x1350,0x1350,0x1350,0x1350,0x1350,0x134d,0x134e,0x1350,0x1350,0x1353,0x1356,0x1357,0x1356
NtMinQPeekForInput,,,,,,,,,,,,,,,,,,,,,,,0x1351,0x1351,0x1351,0x1351,0x1351,0x134e,0x134f,0x1351,0x1351,0x1354,0x1357,0x1358,0x1357
NtMinQSuspendInputProcessing,,,,,,,,,,,,,,,,,,,,,,,0x1352,0x1352,0x1352,0x1352,0x1352,0x134f,0x1350,0x1352,0x1352,0x1355,0x1358,0x1359,0x1358
NtMinQUpdateWakeMask,,,,,,,,,,,,,,,,,,,,,,,0x1353,0x1353,0x1353,0x1353,0x1353,0x1350,0x1351,0x1353,0x1353,0x1356,0x1359,0x135a,0x1359
NtModerncoreBeginLayoutUpdate,,,,,,,,,,,,,,,,,,,,,,,0x1354,0x1354,0x1354,0x1354,0x1354,0x1351,0x1352,0x1354,0x1354,0x1357,0x135a,0x135b,0x135a
NtModerncoreCreateDCompositionHwndTarget,,,,,,,,,,,,,,,,,,,,,,,0x1355,0x1355,0x1355,0x1355,0x1355,0x1352,0x1353,0x1355,0x1355,0x1358,0x135b,0x135c,0x135b
NtModerncoreCreateGDIHwndTarget,,,,,,,,,,,,,,,,,,,,,,,0x1356,0x1356,0x1356,0x1356,0x1356,0x1353,0x1354,0x1356,0x1356,0x1359,0x135c,0x135d,0x135c
NtModerncoreDestroyDCompositionHwndTarget,,,,,,,,,,,,,,,,,,,,,,,0x1357,0x1357,0x1357,0x1357,0x1357,0x1354,0x1355,0x1357,0x1357,0x135a,0x135d,0x135e,0x135d
NtModerncoreDestroyGDIHwndTarget,,,,,,,,,,,,,,,,,,,,,,,0x1358,0x1358,0x1358,0x1358,0x1358,0x1355,0x1356,0x1358,0x1358,0x135b,0x135e,0x135f,0x135e
NtModerncoreEnableResizeLayoutSynchronization,,,,,,,,,,,,,,,,,,,,,,,0x1359,0x1359,0x1359,0x1359,0x1359,0x1356,0x1357,0x1359,0x1359,0x135c,0x135f,0x1360,0x135f
NtModerncoreGetNavigationWindowVisual,,,,,,,,,,,,,,,,,,,,,,,0x135a,0x135a,0x135a,0x135a,0x135a,0x1357,0x1358,0x135a,0x135a,0x135d,0x1360,0x1361,0x1360
NtModerncoreGetResizeDCompositionSynchronizationObject,,,,,,,,,,,,,,,,,,,,,,,0x135b,0x135b,0x135b,0x135b,0x135b,0x1358,0x1359,0x135b,0x135b,0x135e,0x1361,0x1362,0x1361
NtModerncoreGetWindowContentVisual,,,,,,,,,,,,,,,,,,,,,,,0x135c,0x135c,0x135c,0x135c,0x135c,0x1359,0x135a,0x135c,0x135c,0x135f,0x1362,0x1363,0x1362
NtModerncoreIdleTimerThread,,,,,,,,,,,,,,,,,,,,,,,0x135d,0x135d,0x135d,0x135d,0x135d,0x135a,0x135b,0x135d,0x135d,0x1360,0x1363,0x1364,0x1363
NtModerncoreIsResizeLayoutSynchronizationEnabled,,,,,,,,,,,,,,,,,,,,,,,0x135e,0x135e,0x135e,0x135e,0x135e,0x135b,0x135c,0x135e,0x135e,0x1361,0x1364,0x1365,0x1364
NtModerncoreProcessConnect,,,,,,,,,,,,,,,,,,,,,,,0x135f,0x135f,0x135f,0x135f,0x135f,0x135c,0x135d,0x135f,0x135f,0x1362,0x1365,0x1366,0x1365
NtModerncoreRegisterEnhancedNavigationWindowHandle,,,,,,,,,,,,,,,,,,,,,,,0x1360,0x1360,0x1360,0x1360,0x1360,0x135d,0x135e,0x1360,0x1360,0x1363,0x1366,0x1367,0x1366
NtModerncoreRegisterNavigationWindowHandle,,,,,,,,,,,,,,,,,,,,,,,0x1361,0x1361,0x1361,0x1361,0x1361,0x135e,0x135f,0x1361,0x1361,0x1364,0x1367,0x1368,0x1367
NtModerncoreSetNavigationServiceSid,,,,,,,,,,,,,,,,,,,,,,,0x1362,0x1362,0x1362,0x1362,0x1362,0x135f,0x1360,0x1362,0x1362,0x1365,0x1368,0x1369,0x1368
NtModerncoreUnregisterNavigationWindowHandle,,,,,,,,,,,,,,,,,,,,,,,0x1363,0x1363,0x1363,0x1363,0x1363,0x1360,0x1361,0x1363,0x1363,0x1366,0x1369,0x136a,0x1369
NtNotifyPresentToCompositionSurface,,,,,,,,,,,,0x12ce,0x12e7,0x1321,0x1325,0x131c,0x12fb,0x1316,0x1335,0x133c,0x133c,0x133c,0x1364,0x1364,0x1364,0x1364,0x1364,0x1361,0x1362,0x1364,0x1364,0x1367,0x136a,0x136b,0x136a
NtOpenCompositionSurfaceDirtyRegion,,,,,,,,,,,,0x12cf,0x12e8,0x1322,0x1326,0x131d,0x12fc,0x1317,0x1336,0x133d,0x133d,0x133d,0x1365,0x1365,0x1365,0x1365,0x1365,0x1362,0x1363,0x1365,0x1365,0x1368,0x136b,0x136c,0x136b
NtOpenCompositionSurfaceRealizationInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1364,0x1366,0x1366,0x1369,0x136c,0x136d,0x136c
NtOpenCompositionSurfaceSectionInfo,,,,,,,,,,,,0x12d0,0x12e9,0x1323,0x1327,0x131e,0x12fd,0x1318,0x1337,0x133e,0x133e,0x133e,0x1366,0x1366,0x1366,0x1366,0x1366,0x1363,0x1365,0x1367,0x1367,0x136a,0x136d,0x136e,0x136d
NtOpenCompositionSurfaceSwapChainHandleInfo,,,,,,,,,,,,0x12d1,0x12ea,0x1324,0x1328,0x131f,0x12fe,0x1319,0x1338,0x133f,0x133f,0x133f,0x1367,0x1367,0x1367,0x1367,0x1367,0x1364,,,,,,,
NtQueryCompositionInputIsImplicit,,,,,,,,,,,,,,0x1325,0x1329,0x1320,0x12ff,0x131a,0x1339,0x1340,0x1340,0x1340,0x1368,0x1368,0x1368,0x1368,0x1368,0x1365,0x1366,0x1368,0x1368,0x136b,0x136e,0x136f,0x136e
NtQueryCompositionInputQueueAndTransform,,,,,,,,,,,,,,0x1326,0x132a,0x1321,0x1300,0x131b,0x133a,0x1341,0x1341,0x1341,0x1369,0x1369,0x1369,0x1369,0x1369,0x1366,0x1367,0x1369,0x1369,0x136c,0x136f,0x1370,0x136f
NtQueryCompositionInputSink,,,,,,,,,,,,,0x12eb,0x1327,0x132b,0x1322,0x1301,0x131c,0x133b,0x1342,0x1342,0x1342,0x136a,0x136a,0x136a,0x136a,0x136a,0x1367,0x1368,0x136a,0x136a,0x136d,0x1370,0x1371,0x1370
NtQueryCompositionInputSinkLuid,,,,,,,,,,,,,0x12ec,0x1328,0x132c,0x1323,0x1302,0x131d,0x133c,0x1343,0x1343,0x1343,0x136b,0x136b,0x136b,0x136b,0x136b,0x1368,0x1369,0x136b,0x136b,0x136e,0x1371,0x1372,0x1371
NtQueryCompositionInputSinkViewId,,,,,,,,,,,,,,0x1329,0x132d,0x1324,0x1303,0x131e,0x133d,0x1344,0x1344,0x1344,0x136c,0x136c,0x136c,0x136c,0x136c,0x1369,0x136a,0x136c,0x136c,0x136f,0x1372,0x1373,0x1372
NtQueryCompositionSurfaceBinding,,,,,,,,,,,,0x12d2,0x12ed,0x132a,0x132e,0x1325,0x1304,0x131f,0x133e,0x1345,0x1345,0x1345,0x136d,0x136d,0x136d,0x136d,0x136d,0x136a,0x136b,0x136d,0x136d,0x1370,0x1373,0x1374,0x1373
NtQueryCompositionSurfaceFrameRate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x136c,0x136e,0x136e,0x1371,0x1374,0x1375,0x1374
NtQueryCompositionSurfaceHDRMetaData,,,,,,,,,,,,,,,,0x1326,0x1305,0x1320,0x133f,0x1346,0x1346,0x1346,0x136e,0x136e,0x136e,0x136e,0x136e,0x136b,0x136d,0x136f,0x136f,0x1372,0x1375,0x1376,0x1375
NtQueryCompositionSurfaceRenderingRealization,,,,,,,,,,,,0x12d3,0x12ee,0x132b,0x132f,0x1327,0x1306,0x1321,0x1340,0x1347,0x1347,0x1347,0x136f,0x136f,0x136f,0x136f,0x136f,0x136c,0x136e,0x1370,0x1370,0x1373,0x1376,0x1377,0x1376
NtQueryCompositionSurfaceStatistics,,,,,,,,,,,,0x12d4,0x12ef,0x132c,0x1330,0x1328,0x1307,0x1322,0x1341,0x1348,0x1348,0x1348,0x1370,0x1370,0x1370,0x1370,0x1370,0x136d,0x136f,0x1371,0x1371,0x1374,0x1377,0x1378,0x1377
NtRIMAddInputObserver,,,,,,,,,,,,,,0x132d,0x1331,0x1329,0x1308,0x1323,0x1342,0x1349,0x1349,0x1349,0x1371,0x1371,0x1371,0x1371,0x1371,0x136e,0x1370,0x1372,0x1372,0x1375,0x1378,0x1379,0x1378
